id,fecha,provincia_origen,localidad_origen,provincia_destino,localidad_destino,cant_lineas,cant_pasajeros,cant_servicios
11450,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,VERA,4,380,3.260
11451,2017,FORMOSA,POZO DEL TIGRE,SANTA FE,VILLA OCAMPO,2,130,1.684
11452,2017,BUENOS AIRES,PRADERE,BUENOS AIRES,MAYOR BURATOVICH,1,-,684
11453,2017,BUENOS AIRES,PRADERE,BUENOS AIRES,PEDRO LURO,1,-,684
11454,2017,BUENOS AIRES,PRADERE,BUENOS AIRES,STROEDER,1,-,684
11455,2017,BUENOS AIRES,PRADERE,RIO NEGRO,VIEDMA,1,499,684
11456,2017,BUENOS AIRES,PRADERE,BUENOS AIRES,VILLALONGA,1,-,684
11457,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,AÑATUYA,4,485,1.298
11458,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,AVIA TERAI,9,645,5.674
11459,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,CAMPO LARGO,4,677,2.417
11460,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,CASTELLI,7,-,2.907
11461,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,CEIBAS,5,286,4.660
11462,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,CERES,3,753,1.690
11463,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,CHAJARI,7,2.183,6.818
11464,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,CHARATA,5,140,2.389
11465,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,COLON,2,812,1.713
11466,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,COLONIA DORA,3,227,934
11467,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,TUCUMAN,CONCEPCION,1,276,711
11468,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,CONCEPCION DEL URUGUAY,6,2.095,5.832
11469,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,CONCORDIA,5,2.015,4.622
11470,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,CORZUELA,4,118,1.659
11471,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,EL CABURE,2,125,1.432
11472,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SALTA,EL QUEBRACHAL,2,500,1.432
11473,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,FERNANDEZ,2,361,1.092
11474,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,GATO COLORADO,2,174,1.946
11475,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SALTA,GENERAL GUEMES,3,1.930,2.157
11476,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,GENERAL PINEDO,7,743,4.220
11477,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,ENTRE RIOS,GUALEGUAYCHU,3,878,2.889
11478,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,HERMOSO CAMPO,1,532,1.486
11479,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,HERRERA,1,27,364
11480,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,JARDIN AMERICA,2,515,1.439
11481,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SALTA,JOAQUIN V. GONZALEZ,3,1.859,2.157
11482,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,LA BANDA,4,1.338,2.533
11483,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,LA RIOJA,LA RIOJA,1,380,711
11484,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,LAS BREÑAS,6,135,3.100
11485,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,MAKALLE,6,112,4.612
11486,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MENDOZA,MENDOZA,1,457,711
11487,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SALTA,METAN,1,1.223,725
11488,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,MONTE QUEMADO,3,1.717,2.157
11489,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,PAMPA DE LOS GUANACOS,3,793,2.165
11490,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,PINTO,2,4,204
11491,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,LA RIOJA,PORTEZUELO,1,39,711
11492,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,POSADAS,5,2.703,3.242
11493,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,PUERTO IGUAZU,1,250,711
11494,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,PUERTO RICO,1,224,711
11495,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,QUIMILI,7,1.262,3.462
11496,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,QUITILIPI,9,129,7.247
11497,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,RAFAELA,2,1.544,1.946
11498,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,RECONQUISTA,1,441,733
11499,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,RESISTENCIA,16,1.171,12.223
11500,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,ROSARIO,6,5.382,3.649
11501,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SALTA,SALTA,3,3.499,2.157
11502,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,SAN BERNARDO,1,54,460
11503,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,SAN CRISTOBAL,2,1.583,1.226
11504,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,SAN IGNACIO,1,258,728
11505,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SAN JUAN,SAN JUAN,1,405,711
11506,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,TUCUMAN,SAN MIGUEL DE TUCUMAN,5,2.936,3.242
11507,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,SANTA FE,1,2.393,766
11508,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,SANTA SYLVINA,3,772,2.712
11509,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,5,2.703,3.242
11510,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,SUNCHALES,1,772,1.486
11511,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,SUNCHO CORRAL,2,609,1.437
11512,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,5,1.667,3.242
11513,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,TOSTADO,3,2.103,2.712
11514,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,TRES ISLETAS,2,-,1.513
11515,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SANTA FE,VERA,1,298,733
11516,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,CHACO,VILLA ANGELA,2,347,1.226
11517,2017,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,MISIONES,WANDA,1,189,711
11518,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,AGUILARES,1,75,1.320
11519,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,ALBERDI,1,75,1.320
11520,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,AÑATUYA,1,73,776
11521,2017,SALTA,PROFESOR SALVADOR MAZZA,SAN JUAN,BERMEJO,1,7,1.237
11522,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,CAÑADA ROSQUIN,1,78,715
11523,2017,SALTA,PROFESOR SALVADOR MAZZA,SAN JUAN,CAUCETE,3,297,4.001
11524,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,CERES,7,402,4.402
11525,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,COLONIA DORA,6,222,3.985
11526,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,CONCEPCION,2,157,2.557
11527,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,FAMAILLA,1,82,1.320
11528,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,FERNANDEZ,2,103,781
11529,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,GARZA,1,59,715
11530,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,LA BANDA,4,166,2.547
11531,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,LA COCHA,1,184,725
11532,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,METAN,12,110,11.036
11533,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,MONTE QUEMADO,1,68,776
11534,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,MONTEROS,2,147,2.557
11535,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,OJO DE AGUA,3,454,2.191
11536,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,PAMPA DE LOS GUANACOS,1,56,776
11537,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,PICHANAL,27,5.594,28.126
11538,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,PINTO,1,40,730
11539,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,QUIMILI,1,65,776
11540,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,RAFAELA,7,574,4.402
11541,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,ROSARIO,7,776,4.402
11542,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,ROSARIO DE LA FRONTERA,11,154,9.503
11543,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,SAN GENARO,1,97,715
11544,2017,SALTA,PROFESOR SALVADOR MAZZA,SAN JUAN,SAN JUAN,4,991,4.726
11545,2017,SALTA,PROFESOR SALVADOR MAZZA,TUCUMAN,SAN MIGUEL DE TUCUMAN,20,10.789,17.892
11546,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,SAN RAMON DE LA NUEVA ORAN,14,1.644,11.710
11547,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,13,4.281,9.796
11548,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,SELVA,2,124,1.132
11549,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTA FE,SUNCHALES,1,113,715
11550,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,TARTAGAL,27,7.049,26.926
11551,2017,SALTA,PROFESOR SALVADOR MAZZA,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,12,2.379,9.032
11552,2017,SALTA,PROFESOR SALVADOR MAZZA,SALTA,URUNDEL,5,470,6.750
11553,2017,BUENOS AIRES,PUAN,BUENOS AIRES,ESPARTILLAR,1,30,679
11554,2017,BUENOS AIRES,PUAN,LA PAMPA,GENERAL SAN MARTIN,1,128,679
11555,2017,BUENOS AIRES,PUAN,LA PAMPA,GUATRACHE,1,142,679
11556,2017,BUENOS AIRES,PUAN,BUENOS AIRES,PIGUE,1,189,679
11557,2017,BUENOS AIRES,PUAN,BUENOS AIRES,TRENQUE LAUQUEN,1,209,679
11558,2017,LA PAMPA,PUELCHES,NEUQUEN,ARROYITO,1,8,811
11559,2017,LA PAMPA,PUELCHES,LA PAMPA,ATALIVA ROCA,2,3,1.156
11560,2017,LA PAMPA,PUELCHES,RIO NEGRO,CHELFORO,1,3,568
11561,2017,LA PAMPA,PUELCHES,RIO NEGRO,CIPOLETTI,1,28,588
11562,2017,LA PAMPA,PUELCHES,LA PAMPA,GENERAL ACHA,3,19,1.967
11563,2017,LA PAMPA,PUELCHES,RIO NEGRO,GENERAL ROCA,3,131,1.967
11564,2017,LA PAMPA,PUELCHES,NEUQUEN,NEUQUEN,3,165,1.967
11565,2017,LA PAMPA,PUELCHES,NEUQUEN,PICUN LEUFU,2,49,1.379
11566,2017,LA PAMPA,PUELCHES,NEUQUEN,PIEDRA DEL AGUILA,3,61,1.967
11567,2017,LA PAMPA,PUELCHES,SANTA FE,ROSARIO,1,39,568
11568,2017,LA PAMPA,PUELCHES,RIO NEGRO,SAN CARLOS DE BARILOCHE,3,148,1.967
11569,2017,LA PAMPA,PUELCHES,NEUQUEN,VILLA EL CHOCON,2,12,1.399
11570,2017,LA PAMPA,PUELEN,LA PAMPA,25 DE MAYO,3,48,1.199
11571,2017,LA PAMPA,PUELEN,MENDOZA,25 DE MAYO,1,3,720
11572,2017,LA PAMPA,PUELEN,NEUQUEN,ARROYITO,1,11,456
11573,2017,LA PAMPA,PUELEN,RIO NEGRO,BARDA DE MEDIO,1,11,456
11574,2017,LA PAMPA,PUELEN,SANTA CRUZ,CALETA OLIVIA,1,22,720
11575,2017,LA PAMPA,PUELEN,MENDOZA,CARMENSA,2,12,609
11576,2017,LA PAMPA,PUELEN,RIO NEGRO,CATRIEL,4,250,1.919
11577,2017,LA PAMPA,PUELEN,RIO NEGRO,CINCO SALTOS,3,92,1.329
11578,2017,LA PAMPA,PUELEN,RIO NEGRO,CIPOLETTI,1,89,456
11579,2017,LA PAMPA,PUELEN,SANTA CRUZ,COMANDANTE LUIS PIEDRABUENA,1,12,720
11580,2017,LA PAMPA,PUELEN,RIO NEGRO,CONTRALMIRANTE CORDERO,1,11,456
11581,2017,LA PAMPA,PUELEN,NEUQUEN,CUTRAL CO,1,4,153
11582,2017,LA PAMPA,PUELEN,RIO NEGRO,EL BOLSON,1,17,720
11583,2017,LA PAMPA,PUELEN,MENDOZA,GENERAL ALVEAR,4,232,1.919
11584,2017,LA PAMPA,PUELEN,NEUQUEN,JUNIN DE LOS ANDES,1,3,153
11585,2017,LA PAMPA,PUELEN,MENDOZA,MENDOZA,4,473,1.919
11586,2017,LA PAMPA,PUELEN,NEUQUEN,NEUQUEN,4,437,1.919
11587,2017,LA PAMPA,PUELEN,MENDOZA,PAREDITAS,1,11,456
11588,2017,LA PAMPA,PUELEN,NEUQUEN,PICUN LEUFU,1,12,720
11589,2017,LA PAMPA,PUELEN,NEUQUEN,PIEDRA DEL AGUILA,1,11,720
11590,2017,LA PAMPA,PUELEN,SANTA CRUZ,PUERTO SAN JULIAN,1,14,720
11591,2017,LA PAMPA,PUELEN,NEUQUEN,RINCONADA,1,1,153
11592,2017,LA PAMPA,PUELEN,SANTA CRUZ,RIO GALLEGOS,1,28,720
11593,2017,LA PAMPA,PUELEN,RIO NEGRO,SAN CARLOS DE BARILOCHE,1,27,720
11594,2017,LA PAMPA,PUELEN,NEUQUEN,SAN MARTIN DE LOS ANDES,1,3,153
11595,2017,LA PAMPA,PUELEN,MENDOZA,SAN RAFAEL,3,255,1.463
11596,2017,LA PAMPA,PUELEN,MENDOZA,TUNUYAN,4,250,1.919
11597,2017,LA PAMPA,PUELEN,NEUQUEN,VILLA EL CHOCON,2,14,1.176
11598,2017,LA PAMPA,PUELEN,NEUQUEN,ZAPALA,1,4,153
11599,2017,SAN LUIS,PUENTE LAS HORQUETAS,SAN LUIS,BEAZLEY,1,17,729
11600,2017,SAN LUIS,PUENTE LAS HORQUETAS,SAN LUIS,SAN LUIS,1,173,729
11601,2017,SANTA FE,PUERTO GENERAL SAN MARTIN,SANTA FE,SAN LORENZO,1,-,533
11602,2017,MISIONES,PUERTO IGUAZU,SANTA FE,ANGELICA,1,24,1.592
11603,2017,MISIONES,PUERTO IGUAZU,TUCUMAN,CONCEPCION,1,229,711
11604,2017,MISIONES,PUERTO IGUAZU,RIO NEGRO,GENERAL CONESA,1,23,718
11605,2017,MISIONES,PUERTO IGUAZU,SANTA FE,GOBERNADOR CRESPO,1,193,1.035
11606,2017,MISIONES,PUERTO IGUAZU,MISIONES,JARDIN AMERICA,9,434,9.144
11607,2017,MISIONES,PUERTO IGUAZU,SANTIAGO DEL ESTERO,LA BANDA,1,250,711
11608,2017,MISIONES,PUERTO IGUAZU,RIO NEGRO,LAS GRUTAS,1,15,718
11609,2017,MISIONES,PUERTO IGUAZU,MISIONES,MONTECARLO,10,1.909,13.609
11610,2017,MISIONES,PUERTO IGUAZU,MISIONES,OBERA,1,-,1.911
11611,2017,MISIONES,PUERTO IGUAZU,MISIONES,PUERTO RICO,11,2.369,12.919
11612,2017,MISIONES,PUERTO IGUAZU,SANTA FE,RECONQUISTA,1,396,1.035
11613,2017,MISIONES,PUERTO IGUAZU,RIO NEGRO,RIO COLORADO,1,29,718
11614,2017,MISIONES,PUERTO IGUAZU,SANTA CRUZ,RIO GALLEGOS,1,44,718
11615,2017,MISIONES,PUERTO IGUAZU,MISIONES,SAN IGNACIO,8,2.098,10.490
11616,2017,MISIONES,PUERTO IGUAZU,SAN JUAN,SAN JUAN,1,335,711
11617,2017,MISIONES,PUERTO IGUAZU,SANTA FE,SAN JUSTO,1,310,1.035
11618,2017,MISIONES,PUERTO IGUAZU,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,364,711
11619,2017,MISIONES,PUERTO IGUAZU,SANTA FE,SANTA FE,2,782,2.627
11620,2017,MISIONES,PUERTO IGUAZU,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,1,335,711
11621,2017,MISIONES,PUERTO IGUAZU,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,1,207,711
11622,2017,MISIONES,PUERTO IGUAZU,MISIONES,WANDA,3,-,2.138
11623,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,25 DE MAYO,2,735,2.071
11624,2017,CHUBUT,PUERTO MADRYN,MENDOZA,25 DE MAYO,1,58,711
11625,2017,CHUBUT,PUERTO MADRYN,CHUBUT,AMEGHINO,1,-,733
11626,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,CALETA OLIVIA,13,3.671,7.517
11627,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,CASTEX,5,260,2.574
11628,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,CHOELE CHOEL,5,2.225,3.807
11629,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,CIPOLETTI,5,2.885,3.807
11630,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,COMANDANTE LUIS PIEDRABUENA,5,653,2.534
11631,2017,CHUBUT,PUERTO MADRYN,CHUBUT,COMODORO RIVADAVIA,25,13.813,14.218
11632,2017,CHUBUT,PUERTO MADRYN,MENDOZA,DESAGUADERO,1,3,716
11633,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,EL CALAFATE,1,586,602
11634,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,EL SALADO,2,34,576
11635,2017,CHUBUT,PUERTO MADRYN,SANTA FE,FIRMAT,1,40,109
11636,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,FITZ ROY,3,48,1.080
11637,2017,CHUBUT,PUERTO MADRYN,CHUBUT,GARAYALDE,9,392,5.355
11638,2017,CHUBUT,PUERTO MADRYN,MENDOZA,GENERAL ALVEAR,3,1.344,2.782
11639,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,GENERAL CONESA,9,2.298,4.889
11640,2017,CHUBUT,PUERTO MADRYN,SALTA,GENERAL GUEMES,3,615,2.172
11641,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,GENERAL ROCA,5,3.211,3.807
11642,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,GENERAL SAN MARTIN,1,13,718
11643,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,LA ADELA,1,15,284
11644,2017,CHUBUT,PUERTO MADRYN,MENDOZA,LA PAZ,1,15,716
11645,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,LAS GRUTAS,3,37,2.152
11646,2017,CHUBUT,PUERTO MADRYN,MENDOZA,MENDOZA,4,2.776,3.498
11647,2017,CHUBUT,PUERTO MADRYN,SALTA,METAN,1,397,711
11648,2017,CHUBUT,PUERTO MADRYN,NEUQUEN,NEUQUEN,5,4.034,3.807
11649,2017,CHUBUT,PUERTO MADRYN,SANTIAGO DEL ESTERO,OJO DE AGUA,2,36,1.436
11650,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,PUERTO SAN JULIAN,8,876,4.118
11651,2017,CHUBUT,PUERTO MADRYN,CHUBUT,RAWSON,15,7.517,9.901
11652,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,REALICO,5,454,3.001
11653,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,RIO COLORADO,13,3.486,6.176
11654,2017,CHUBUT,PUERTO MADRYN,SANTA CRUZ,RIO GALLEGOS,11,3.748,6.278
11655,2017,CHUBUT,PUERTO MADRYN,SANTA FE,ROSARIO,2,191,315
11656,2017,CHUBUT,PUERTO MADRYN,SALTA,ROSARIO DE LA FRONTERA,1,548,736
11657,2017,CHUBUT,PUERTO MADRYN,SANTA FE,RUFINO,2,61,825
11658,2017,CHUBUT,PUERTO MADRYN,SALTA,SALTA,2,84,1.436
11659,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,SAN ANTONIO OESTE,24,14.859,13.455
11660,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,SAN JAVIER,1,82,733
11661,2017,CHUBUT,PUERTO MADRYN,SAN LUIS,SAN LUIS,1,33,716
11662,2017,CHUBUT,PUERTO MADRYN,MENDOZA,SAN MARTIN,1,25,716
11663,2017,CHUBUT,PUERTO MADRYN,TUCUMAN,SAN MIGUEL DE TUCUMAN,4,1.886,2.883
11664,2017,CHUBUT,PUERTO MADRYN,MENDOZA,SAN RAFAEL,3,2.064,2.782
11665,2017,CHUBUT,PUERTO MADRYN,JUJUY,SAN SALVADOR DE JUJUY,4,1.700,2.883
11666,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,SANTA ISABEL,3,879,2.782
11667,2017,CHUBUT,PUERTO MADRYN,LA PAMPA,SANTA ROSA,8,2.115,4.146
11668,2017,CHUBUT,PUERTO MADRYN,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,4,1.736,2.883
11669,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,SIERRA GRANDE,18,11.576,9.708
11670,2017,CHUBUT,PUERTO MADRYN,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,3,660,2.172
11671,2017,CHUBUT,PUERTO MADRYN,CHUBUT,TRELEW,28,20.675,15.986
11672,2017,CHUBUT,PUERTO MADRYN,SANTA FE,VENADO TUERTO,1,53,109
11673,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,VIEDMA,7,1.562,3.710
11674,2017,CHUBUT,PUERTO MADRYN,SAN LUIS,VILLA MERCEDES,1,28,716
11675,2017,CHUBUT,PUERTO MADRYN,RIO NEGRO,VILLA REGINA,2,985,1.025
11676,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,BARRANCAS,2,106,4.032
11677,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,CALCHAQUI,2,111,4.032
11678,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,RECONQUISTA,2,178,4.032
11679,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,ROSARIO,2,260,4.032
11680,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,SAN JUSTO,2,139,4.032
11681,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,SAN LORENZO,2,135,4.032
11682,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,SANTA FE,2,235,4.032
11683,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,VERA,1,116,3.556
11684,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,VILLA CONSTITUCION,2,149,4.032
11685,2017,FORMOSA,PUERTO PILCOMAYO,SANTA FE,VILLA OCAMPO,1,120,3.556
11686,2017,MISIONES,PUERTO RICO,SANTA FE,ANGELICA,1,21,1.592
11687,2017,MISIONES,PUERTO RICO,TUCUMAN,CONCEPCION,1,205,711
11688,2017,MISIONES,PUERTO RICO,RIO NEGRO,GENERAL CONESA,1,21,718
11689,2017,MISIONES,PUERTO RICO,SANTA FE,GOBERNADOR CRESPO,1,173,1.035
11690,2017,MISIONES,PUERTO RICO,MISIONES,JARDIN AMERICA,9,390,7.890
11691,2017,MISIONES,PUERTO RICO,SANTIAGO DEL ESTERO,LA BANDA,1,224,711
11692,2017,MISIONES,PUERTO RICO,RIO NEGRO,LAS GRUTAS,1,13,718
11693,2017,MISIONES,PUERTO RICO,MISIONES,MONTECARLO,9,1.713,10.855
11694,2017,MISIONES,PUERTO RICO,SANTA FE,RECONQUISTA,1,356,1.035
11695,2017,MISIONES,PUERTO RICO,RIO NEGRO,RIO COLORADO,1,26,718
11696,2017,MISIONES,PUERTO RICO,SANTA CRUZ,RIO GALLEGOS,1,39,718
11697,2017,MISIONES,PUERTO RICO,MISIONES,SAN IGNACIO,8,1.883,10.490
11698,2017,MISIONES,PUERTO RICO,SAN JUAN,SAN JUAN,1,301,711
11699,2017,MISIONES,PUERTO RICO,SANTA FE,SAN JUSTO,1,279,1.035
11700,2017,MISIONES,PUERTO RICO,TUCUMAN,SAN MIGUEL DE TUCUMAN,1,327,711
11701,2017,MISIONES,PUERTO RICO,SANTA FE,SANTA FE,2,702,2.627
11702,2017,MISIONES,PUERTO RICO,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,1,301,711
11703,2017,MISIONES,PUERTO RICO,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,1,186,711
11704,2017,SANTA CRUZ,PUERTO SAN JULIAN,SANTIAGO DEL ESTERO,OJO DE AGUA,2,22,1.436
11705,2017,SANTA CRUZ,PUERTO SAN JULIAN,SANTA FE,RUFINO,1,13,716
11706,2017,SANTA CRUZ,PUERTO SAN JULIAN,TUCUMAN,SAN MIGUEL DE TUCUMAN,2,53,1.436
11707,2017,SANTA CRUZ,PUERTO SAN JULIAN,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,2,49,1.436
11708,2017,SANTA CRUZ,PUERTO SAN JULIAN,SANTIAGO DEL ESTERO,TERMAS DE RIO HONDO,2,30,1.436
11709,2017,JUJUY,PUESTO DEL MARQUES,RIO NEGRO,CATRIEL,1,51,711
11710,2017,JUJUY,PUESTO DEL MARQUES,RIO NEGRO,CIPOLETTI,1,64,711
11711,2017,JUJUY,PUESTO DEL MARQUES,SALTA,GENERAL GUEMES,1,49,711
11712,2017,JUJUY,PUESTO DEL MARQUES,JUJUY,HUMAHUACA,1,38,711
